ID bài viết,ID Trang,Tên Trang,Tiêu đề,Loại bài viết,Thời lượng (giây),Thời gian đăng,Nhãn tùy chỉnh,Trạng thái nội dung được tài trợ,Liên kết vĩnh viễn,Ngày,Lượt xem,Số người tiếp cận,Số người tiếp cận từ Bài viết tự nhiên,Số người tiếp cận từ Bài viết đã quảng cáo,Cảm xúc,Bình luận,Lượt chia sẻ,Tổng lượt click,Lượt click vào liên kết,Lượt xem video trong tối thiểu 3 giây,Lượt xem video trong tối thiểu 1 phút,Số Giây xem
5950605098925196,100055500000001,KPIM Bank,"Chị Lan hoàn 1,2 triệu đồng chỉ trong tháng đầu",Video,58,02/23/2026 20:51,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/5950605098925196,02/28/2026,151,97,97,0,1,0,0,2,1,66,12,1140
5950605098925196,100055500000001,KPIM Bank,"Chị Lan hoàn 1,2 triệu đồng chỉ trong tháng đầu",Video,58,02/23/2026 20:51,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/5950605098925196,03/01/2026,102,66,66,0,1,0,0,2,1,45,8,770
5950605098925196,100055500000001,KPIM Bank,"Chị Lan hoàn 1,2 triệu đồng chỉ trong tháng đầu",Video,58,02/23/2026 20:51,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/5950605098925196,03/02/2026,73,47,47,0,1,0,0,1,0,32,6,555
5950605098925196,100055500000001,KPIM Bank,"Chị Lan hoàn 1,2 triệu đồng chỉ trong tháng đầu",Video,58,02/23/2026 20:51,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/5950605098925196,03/03/2026,54,35,35,0,0,0,0,1,0,24,5,412
5950605098925196,100055500000001,KPIM Bank,"Chị Lan hoàn 1,2 triệu đồng chỉ trong tháng đầu",Video,58,02/23/2026 20:51,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/5950605098925196,03/04/2026,41,27,27,0,0,0,0,1,0,18,3,310
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/01/2026,792,363,363,0,9,1,1,25,3,0,0,0
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/02/2026,686,314,314,0,8,0,1,21,2,0,0,0
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/03/2026,378,174,174,0,5,0,1,12,1,0,0,0
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/04/2026,353,162,162,0,4,0,0,11,1,0,0,0
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/05/2026,201,92,92,0,2,0,0,6,1,0,0,0
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/06/2026,182,83,83,0,2,0,0,6,1,0,0,0
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/07/2026,116,53,53,0,1,0,0,4,0,0,0,0
2222529584217775,100055500000001,KPIM Bank,Khách hàng nói gì sau 90 ngày dùng thẻ Cashback,Ảnh,0,03/01/2026 11:52,Q1|Testimonial,,https://www.facebook.com/kpimbank/posts/2222529584217775,03/08/2026,78,36,36,0,1,0,0,2,0,0,0,0
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/07/2026,1468,705,705,0,17,1,1,13,7,555,74,5973
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/08/2026,964,463,463,0,11,0,1,9,5,365,48,3923
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/09/2026,647,311,311,0,8,0,1,6,3,245,33,2635
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/10/2026,570,274,274,0,7,0,0,5,3,216,29,2319
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/11/2026,390,187,187,0,4,0,0,4,2,147,20,1585
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/12/2026,238,114,114,0,3,0,0,2,1,90,12,967
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/13/2026,219,105,105,0,3,0,0,2,1,83,11,893
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/14/2026,125,60,60,0,1,0,0,1,1,47,6,507
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/15/2026,101,48,48,0,1,0,0,1,0,38,5,412
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/16/2026,71,34,34,0,1,0,0,1,0,27,3,288
0195974565515384,100055500000001,KPIM Bank,Mẹo tối ưu hoàn tiền khi đi siêu thị & đổ xăng,Video,53,03/07/2026 18:51,Q1|Education,,https://www.facebook.com/kpimbank/posts/0195974565515384,03/17/2026,58,28,28,0,1,0,0,0,0,22,3,237
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/12/2026,895,571,571,0,14,1,2,36,9,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/13/2026,646,412,412,0,10,0,1,26,7,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/14/2026,438,280,280,0,7,0,1,17,5,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/15/2026,345,220,220,0,5,0,1,14,4,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/16/2026,254,162,162,0,4,0,1,10,3,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/17/2026,161,103,103,0,2,0,0,6,2,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/18/2026,114,73,73,0,2,0,0,5,1,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/19/2026,78,50,50,0,1,0,0,3,1,0,0,0
8107624568985007,100055500000001,KPIM Bank,Bảo mật thẻ với công nghệ mã hóa token,Ảnh,0,03/12/2026 20:39,Q1|Product,,https://www.facebook.com/kpimbank/posts/8107624568985007,03/20/2026,59,38,38,0,1,0,0,2,0,0,0,0
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/16/2026,3164,1536,1536,0,27,2,6,62,30,1648,236,21145
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/17/2026,1962,953,953,0,17,1,4,39,18,1022,146,13110
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/18/2026,1648,801,801,0,14,1,3,32,15,859,123,11018
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/19/2026,962,467,467,0,8,1,2,19,9,502,72,6433
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/20/2026,825,401,401,0,7,1,2,16,8,430,62,5517
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/21/2026,506,246,246,0,4,0,1,10,5,264,38,3385
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/22/2026,463,225,225,0,4,0,1,9,4,241,35,3094
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/23/2026,282,137,137,0,2,0,1,6,3,147,21,1887
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/24/2026,207,100,100,0,2,0,1,4,2,108,15,1382
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/25/2026,172,84,84,0,1,0,0,3,2,90,13,1151
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/26/2026,105,51,51,0,1,0,0,2,1,55,8,702
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/27/2026,68,33,33,0,1,0,0,1,1,35,5,454
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/28/2026,53,26,26,0,0,0,0,1,0,27,4,351
9861481134148368,100055500000001,KPIM Bank,Flash sale hoàn tiền – chỉ trong 48 giờ,Thước phim,31,03/16/2026 19:48,Q1|Promo,,https://www.facebook.com/kpimbank/posts/9861481134148368,03/29/2026,36,17,17,0,0,0,0,1,0,19,3,239
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/23/2026,653,486,486,0,7,1,1,35,2,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/24/2026,465,347,347,0,5,0,0,25,2,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/25/2026,323,241,241,0,3,0,0,18,1,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/26/2026,198,148,148,0,2,0,0,11,1,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/27/2026,163,121,121,0,2,0,0,9,1,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/28/2026,117,87,87,0,1,0,0,6,1,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/29/2026,86,64,64,0,1,0,0,5,0,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/30/2026,49,36,36,0,1,0,0,3,0,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,03/31/2026,45,33,33,0,0,0,0,2,0,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,04/01/2026,33,25,25,0,0,0,0,2,0,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,04/02/2026,23,18,18,0,0,0,0,1,0,0,0,0
3903165973571561,100055500000001,KPIM Bank,Cảm ơn 10.000 chủ thẻ KPIM Cashback đầu tiên,Ảnh,0,03/23/2026 12:08,Q1|Brand,,https://www.facebook.com/kpimbank/posts/3903165973571561,04/03/2026,15,11,11,0,0,0,0,1,0,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/08/2026,3591,1763,582,1182,36,3,4,52,15,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/09/2026,2314,1136,375,761,23,2,3,34,10,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/10/2026,1847,907,299,608,19,1,2,27,8,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/11/2026,1199,589,194,395,12,1,1,18,5,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/12/2026,956,469,155,314,10,1,1,14,4,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/13/2026,627,308,102,206,6,1,1,9,3,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/14/2026,564,277,91,186,6,0,1,8,2,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/15/2026,359,176,58,118,4,0,1,5,1,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/16/2026,296,146,48,97,3,0,0,4,1,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/17/2026,197,97,32,65,2,0,0,3,1,0,0,0
3854730219053828,100055500000001,KPIM Bank,"Vay mua nhà KPIM – lãi suất từ 5,9%/năm",Ảnh,0,04/08/2026 20:14,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/3854730219053828,04/18/2026,131,64,21,43,1,0,0,2,1,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/13/2026,3455,2057,696,1361,44,3,6,155,34,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/14/2026,2078,1237,418,818,27,2,4,93,20,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/15/2026,1434,854,289,565,19,1,3,64,14,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/16/2026,1035,616,208,408,13,1,2,46,10,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/17/2026,769,458,155,303,10,1,1,34,7,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/18/2026,649,386,131,256,8,0,1,29,6,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/19/2026,490,292,99,193,6,0,1,22,5,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/20/2026,305,181,61,120,4,0,1,14,3,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/21/2026,236,140,47,93,3,0,0,11,2,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/22/2026,137,81,28,54,2,0,0,6,1,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/23/2026,100,60,20,39,1,0,0,5,1,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/24/2026,81,49,16,32,1,0,0,4,1,0,0,0
5328778056202055,100055500000001,KPIM Bank,"Vay tới 80% giá trị căn nhà, thời hạn 25 năm",Ảnh,0,04/13/2026 20:48,Q2|Product,Đã tài trợ,https://www.facebook.com/kpimbank/posts/5328778056202055,04/25/2026,62,37,13,25,1,0,0,3,1,0,0,0
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/19/2026,1223,600,600,0,7,1,1,10,5,449,85,3598
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/20/2026,767,376,376,0,4,0,1,6,3,282,53,2256
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/21/2026,592,291,291,0,3,0,0,5,2,217,41,1742
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/22/2026,474,233,233,0,3,0,0,4,2,174,33,1394
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/23/2026,314,154,154,0,2,0,0,3,1,116,22,925
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/24/2026,241,118,118,0,1,0,0,2,1,88,17,708
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/25/2026,174,85,85,0,1,0,0,1,1,64,12,512
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/26/2026,121,60,60,0,1,0,0,1,1,45,9,358
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/27/2026,72,35,35,0,1,0,0,1,0,26,5,211
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/28/2026,53,26,26,0,0,0,0,0,0,19,4,156
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/29/2026,38,19,19,0,0,0,0,0,0,14,3,112
2350424896090231,100055500000001,KPIM Bank,Nên vay cố định hay thả nổi? Chọn sao cho đúng,Video,41,04/19/2026 18:35,Q2|Education,,https://www.facebook.com/kpimbank/posts/2350424896090231,04/30/2026,34,17,17,0,0,0,0,0,0,13,2,101
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/22/2026,1162,619,619,0,12,1,2,37,4,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/23/2026,799,426,426,0,8,0,1,25,3,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/24/2026,513,273,273,0,5,0,1,16,2,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/25/2026,379,202,202,0,4,0,1,12,1,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/26/2026,306,163,163,0,3,0,0,10,1,0,0,0
